,nitidez_borde,nitidez_interior,archivo
489,2.2843187,1.823663,salmones/labels/train/segmentation-ref4_png.rf.45b60569b3e3e2077ec88dc481c655e4.txt
490,4.0421443,4.4386487,salmones/labels/train/segmentation-ref4_png.rf.45b60569b3e3e2077ec88dc481c655e4.txt
491,4.764179,6.5092597,salmones/labels/train/segmentation-ref4_png.rf.45b60569b3e3e2077ec88dc481c655e4.txt
492,8.925288,6.2412786,salmones/labels/train/segmentation-ref4_png.rf.45b60569b3e3e2077ec88dc481c655e4.txt
493,6.7406073,3.3448424,salmones/labels/train/segmentation-ref4_png.rf.45b60569b3e3e2077ec88dc481c655e4.txt
494,6.0778875,3.5898507,salmones/labels/train/segmentation-ref4_png.rf.45b60569b3e3e2077ec88dc481c655e4.txt
495,3.6318574,2.4656055,salmones/labels/train/segmentation-ref4_png.rf.45b60569b3e3e2077ec88dc481c655e4.txt
496,8.195137,3.7915595,salmones/labels/train/segmentation-ref4_png.rf.45b60569b3e3e2077ec88dc481c655e4.txt
497,12.5791235,6.2974825,salmones/labels/train/segmentation-ref4_png.rf.45b60569b3e3e2077ec88dc481c655e4.txt
498,15.103273,5.177748,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
499,8.1914625,3.5034647,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
500,11.572512,5.7602353,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
501,12.58861,5.097341,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
502,7.330559,3.1021454,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
503,7.1860094,3.058898,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
504,9.004154,3.5395248,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
505,12.506383,5.72301,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
506,8.678834,6.183473,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
507,5.797232,3.146769,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
508,5.947533,3.0203898,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
509,14.248696,20.12643,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
510,15.919664,4.65519,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
511,9.715894,4.146523,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
512,5.672109,3.8051841,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
513,8.47985,3.4316833,salmones/labels/train/labeled-11_png.rf.58d6ed85cefca245bb8cf18816577b87.txt
514,8.503394,3.8972557,salmones/labels/train/Oct15_100_png.rf.fba81bd3f2fdc39ccbd0a70116140369.txt
515,3.494866,2.293069,salmones/labels/train/Oct6_26_png.rf.38074a551e1a2e4246fa54cd559c3c1b.txt
516,7.2381682,3.832244,salmones/labels/train/labeled-2_png.rf.57a581c44b976e8d5f52fb8bc25ae731.txt
517,2.196793,2.4754162,salmones/labels/train/1058_png_jpg.rf.7bfd8e8ebfad7a2949bdea210e9feef2.txt
518,3.5463188,4.0669913,salmones/labels/train/1058_png_jpg.rf.7bfd8e8ebfad7a2949bdea210e9feef2.txt
519,3.8994784,3.1909764,salmones/labels/train/1058_png_jpg.rf.7bfd8e8ebfad7a2949bdea210e9feef2.txt
520,5.7911167,3.446158,salmones/labels/train/1058_png_jpg.rf.7bfd8e8ebfad7a2949bdea210e9feef2.txt
521,2.3455229,2.0433981,salmones/labels/train/1058_png_jpg.rf.7bfd8e8ebfad7a2949bdea210e9feef2.txt
522,2.65764,1.9324489,salmones/labels/train/1058_png_jpg.rf.7bfd8e8ebfad7a2949bdea210e9feef2.txt
523,5.9593177,3.26962,salmones/labels/train/1058_png_jpg.rf.7bfd8e8ebfad7a2949bdea210e9feef2.txt
524,4.9780693,3.929213,salmones/labels/train/1058_png_jpg.rf.7bfd8e8ebfad7a2949bdea210e9feef2.txt
525,2.111344,2.2549129,salmones/labels/train/1058_png_jpg.rf.7bfd8e8ebfad7a2949bdea210e9feef2.txt
526,7.389231,8.397886,salmones/labels/train/444_png_jpg.rf.78c34b5ec794c41a8e021e5d5b255285.txt
527,9.48378,4.6075206,salmones/labels/train/444_png_jpg.rf.78c34b5ec794c41a8e021e5d5b255285.txt
528,7.522808,6.7131615,salmones/labels/train/444_png_jpg.rf.78c34b5ec794c41a8e021e5d5b255285.txt
529,7.061114,4.461402,salmones/labels/train/444_png_jpg.rf.78c34b5ec794c41a8e021e5d5b255285.txt
530,4.3343344,4.4194946,salmones/labels/train/444_png_jpg.rf.78c34b5ec794c41a8e021e5d5b255285.txt
531,8.058238,3.4696414,salmones/labels/train/444_png_jpg.rf.78c34b5ec794c41a8e021e5d5b255285.txt
532,8.470762,5.610012,salmones/labels/train/444_png_jpg.rf.78c34b5ec794c41a8e021e5d5b255285.txt
533,3.2096171,5.0631437,salmones/labels/train/444_png_jpg.rf.78c34b5ec794c41a8e021e5d5b255285.txt
534,8.888149,6.1060877,salmones/labels/train/444_png_jpg.rf.78c34b5ec794c41a8e021e5d5b255285.txt
535,29.81123,18.285627,salmones/labels/train/Sep25_266_png.rf.8b9458251080bd8f678207a0c79421ae.txt
536,11.60262,5.3279524,salmones/labels/train/Sep25_266_png.rf.8b9458251080bd8f678207a0c79421ae.txt
537,36.312477,17.339321,salmones/labels/train/Sep25_266_png.rf.8b9458251080bd8f678207a0c79421ae.txt
538,36.384644,21.770748,salmones/labels/train/Sep25_266_png.rf.8b9458251080bd8f678207a0c79421ae.txt
539,38.042126,22.27872,salmones/labels/train/Sep25_266_png.rf.8b9458251080bd8f678207a0c79421ae.txt
540,12.688878,4.788166,salmones/labels/train/Sep25_266_png.rf.8b9458251080bd8f678207a0c79421ae.txt
541,4.2227273,2.5602171,salmones/labels/train/Sep25_266_png.rf.8b9458251080bd8f678207a0c79421ae.txt
542,10.171902,12.619363,salmones/labels/train/Sep25_266_png.rf.8b9458251080bd8f678207a0c79421ae.txt
543,9.334633,7.8779063,salmones/labels/train/Sep25_266_png.rf.8b9458251080bd8f678207a0c79421ae.txt
544,15.011468,7.8970594,salmones/labels/train/Sep25_266_png.rf.8b9458251080bd8f678207a0c79421ae.txt
545,34.672695,29.398996,salmones/labels/train/Sep25_266_png.rf.8b9458251080bd8f678207a0c79421ae.txt
546,27.097593,18.048521,salmones/labels/train/Sep25_266_png.rf.8b9458251080bd8f678207a0c79421ae.txt
547,33.162563,18.544538,salmones/labels/train/Sep25_266_png.rf.8b9458251080bd8f678207a0c79421ae.txt
548,21.90104,13.817422,salmones/labels/train/Sep25_266_png.rf.8b9458251080bd8f678207a0c79421ae.txt
549,6.5571923,5.2806644,salmones/labels/train/903_png_jpg.rf.6603734551a2a6bba60ebf6e93a749fb.txt
550,9.369723,5.302884,salmones/labels/train/903_png_jpg.rf.6603734551a2a6bba60ebf6e93a749fb.txt
551,7.822797,2.9847405,salmones/labels/train/903_png_jpg.rf.6603734551a2a6bba60ebf6e93a749fb.txt
552,7.330662,6.7196045,salmones/labels/train/903_png_jpg.rf.6603734551a2a6bba60ebf6e93a749fb.txt
553,4.478374,4.4967823,salmones/labels/train/903_png_jpg.rf.6603734551a2a6bba60ebf6e93a749fb.txt
554,13.080496,6.7984815,salmones/labels/train/903_png_jpg.rf.6603734551a2a6bba60ebf6e93a749fb.txt
555,8.048044,3.530078,salmones/labels/train/903_png_jpg.rf.6603734551a2a6bba60ebf6e93a749fb.txt
556,7.8783946,4.564064,salmones/labels/train/903_png_jpg.rf.6603734551a2a6bba60ebf6e93a749fb.txt
557,7.651492,5.2020125,salmones/labels/train/903_png_jpg.rf.6603734551a2a6bba60ebf6e93a749fb.txt
558,6.8591948,7.0251646,salmones/labels/train/903_png_jpg.rf.6603734551a2a6bba60ebf6e93a749fb.txt
559,12.273412,5.507559,salmones/labels/train/Oct6_25_png.rf.4b8132cdd3256e6396f93d56f8dfe9e9.txt
560,19.83583,8.482206,salmones/labels/train/Oct6_25_png.rf.4b8132cdd3256e6396f93d56f8dfe9e9.txt
561,9.199959,5.1544166,salmones/labels/train/Oct6_25_png.rf.4b8132cdd3256e6396f93d56f8dfe9e9.txt
562,4.8146725,4.3124075,salmones/labels/train/Oct15_70_png.rf.76d37d83747abe24e137fef0ef026a07.txt
563,2.1054916,1.6990966,salmones/labels/train/Oct6_50_png.rf.7ea0afdf0bc7b63b75565a00ebb8211d.txt
564,2.7543082,1.885167,salmones/labels/train/Oct6_50_png.rf.7ea0afdf0bc7b63b75565a00ebb8211d.txt
565,2.2355964,1.6619831,salmones/labels/train/Oct6_50_png.rf.7ea0afdf0bc7b63b75565a00ebb8211d.txt
566,3.67463,2.059059,salmones/labels/train/Oct6_50_png.rf.7ea0afdf0bc7b63b75565a00ebb8211d.txt
567,3.3026378,2.7701828,salmones/labels/train/Oct6_50_png.rf.7ea0afdf0bc7b63b75565a00ebb8211d.txt
568,2.3403933,1.8819255,salmones/labels/train/Oct6_50_png.rf.7ea0afdf0bc7b63b75565a00ebb8211d.txt
569,3.7665539,2.3216703,salmones/labels/train/Oct6_50_png.rf.7ea0afdf0bc7b63b75565a00ebb8211d.txt
570,9.064298,8.548688,salmones/labels/train/Oct6_50_png.rf.7ea0afdf0bc7b63b75565a00ebb8211d.txt
571,4.244537,2.261503,salmones/labels/train/Oct6_50_png.rf.7ea0afdf0bc7b63b75565a00ebb8211d.txt
572,2.4968212,2.0211751,salmones/labels/train/Oct6_50_png.rf.7ea0afdf0bc7b63b75565a00ebb8211d.txt
573,8.380171,2.9740298,salmones/labels/train/Oct15_25_png.rf.fb4c1dc3205a8ddffbdd97a2b292d07e.txt
574,8.971371,3.6857102,salmones/labels/train/Oct15_25_png.rf.fb4c1dc3205a8ddffbdd97a2b292d07e.txt
575,6.317058,2.9550924,salmones/labels/train/Oct15_25_png.rf.fb4c1dc3205a8ddffbdd97a2b292d07e.txt
576,7.2852526,2.7410507,salmones/labels/train/Oct15_25_png.rf.fb4c1dc3205a8ddffbdd97a2b292d07e.txt
577,6.416419,2.5826218,salmones/labels/train/Oct15_25_png.rf.fb4c1dc3205a8ddffbdd97a2b292d07e.txt
578,5.230084,2.5414925,salmones/labels/train/Oct15_25_png.rf.fb4c1dc3205a8ddffbdd97a2b292d07e.txt
579,9.523345,5.97393,salmones/labels/train/Oct15_25_png.rf.fb4c1dc3205a8ddffbdd97a2b292d07e.txt
580,4.371525,2.6909668,salmones/labels/train/Oct15_25_png.rf.fb4c1dc3205a8ddffbdd97a2b292d07e.txt
581,4.055011,1.9397362,salmones/labels/train/Oct15_25_png.rf.fb4c1dc3205a8ddffbdd97a2b292d07e.txt
582,10.980396,6.684775,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
583,16.473772,21.275215,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
584,21.66234,22.3693,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
585,12.664966,17.385168,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
586,19.089085,33.84659,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
587,21.007614,31.522009,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
588,16.533213,15.712245,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
589,5.3806067,2.6563203,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
590,15.26998,20.76407,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
591,6.886217,4.6544175,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
592,10.831204,10.544901,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
593,13.297127,10.014027,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
594,22.514296,23.622288,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
595,14.002428,29.613293,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
596,17.218063,20.649012,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
597,12.373627,24.13699,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
598,14.46145,16.482815,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
599,15.399659,20.910004,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
600,13.58607,21.77848,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
601,16.46147,21.98831,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
602,22.082077,19.807201,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
603,12.60478,10.806705,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
604,14.413251,30.041105,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
605,16.16271,16.390312,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
606,11.023271,9.456828,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
607,14.340913,15.240271,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
608,14.615279,36.629757,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
609,18.491747,21.265387,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
610,12.174914,12.76208,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
611,9.388763,4.688685,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
612,19.774082,29.279245,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
613,9.504839,7.648118,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
614,18.723957,52.51926,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
615,19.590437,45.572075,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
616,20.037594,24.3644,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
617,8.500439,8.348787,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
618,7.39705,3.4894106,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
619,15.566443,25.850628,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
620,8.75462,4.7134004,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
621,11.646413,6.365433,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
622,9.652648,5.082799,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
623,6.5986543,3.659158,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
624,7.483702,4.683602,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
625,7.314196,3.3283637,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
626,12.62009,26.330133,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
627,14.841393,21.502365,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
628,15.905515,34.498535,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
629,8.577037,4.6221066,salmones/labels/train/labeled-74_png.rf.ec85d6cd92171529a2f8f52f252dd345.txt
630,11.523698,4.009741,salmones/labels/train/Oct6_54_png.rf.b92f475b11f240f31d860327e55082be.txt
631,1.4712032,1.4682146,salmones/labels/train/Oct6_54_png.rf.b92f475b11f240f31d860327e55082be.txt
632,7.4731197,3.2570677,salmones/labels/train/Oct6_54_png.rf.b92f475b11f240f31d860327e55082be.txt
633,2.3923235,2.0290515,salmones/labels/train/Oct6_54_png.rf.b92f475b11f240f31d860327e55082be.txt
634,9.089327,7.2519393,salmones/labels/train/Oct6_54_png.rf.b92f475b11f240f31d860327e55082be.txt
635,14.3277645,8.703297,salmones/labels/train/Oct6_54_png.rf.b92f475b11f240f31d860327e55082be.txt
636,4.2693615,4.66036,salmones/labels/train/Oct6_54_png.rf.b92f475b11f240f31d860327e55082be.txt
637,6.888668,3.2581582,salmones/labels/train/Oct6_54_png.rf.b92f475b11f240f31d860327e55082be.txt
638,1.9984027,2.1666796,salmones/labels/train/68_png_jpg.rf.cd1246c7efd0f2f09073d1c5d5c35c3b.txt
639,4.9222236,3.4963884,salmones/labels/train/68_png_jpg.rf.cd1246c7efd0f2f09073d1c5d5c35c3b.txt
640,5.9743896,3.9851081,salmones/labels/train/68_png_jpg.rf.cd1246c7efd0f2f09073d1c5d5c35c3b.txt
641,2.9538765,2.4451246,salmones/labels/train/68_png_jpg.rf.cd1246c7efd0f2f09073d1c5d5c35c3b.txt
642,3.0353854,2.3551004,salmones/labels/train/68_png_jpg.rf.cd1246c7efd0f2f09073d1c5d5c35c3b.txt
643,3.085047,2.527353,salmones/labels/train/68_png_jpg.rf.cd1246c7efd0f2f09073d1c5d5c35c3b.txt
644,6.196238,4.448376,salmones/labels/train/68_png_jpg.rf.cd1246c7efd0f2f09073d1c5d5c35c3b.txt
645,4.830581,3.1886454,salmones/labels/train/68_png_jpg.rf.cd1246c7efd0f2f09073d1c5d5c35c3b.txt
646,2.3809278,2.2980738,salmones/labels/train/68_png_jpg.rf.cd1246c7efd0f2f09073d1c5d5c35c3b.txt
647,2.6855884,2.8835316,salmones/labels/train/68_png_jpg.rf.cd1246c7efd0f2f09073d1c5d5c35c3b.txt
648,9.302667,2.3484092,salmones/labels/train/Oct20_50_png.rf.ed5410750d4558a030ebc4aaa835c400.txt
649,10.687036,3.5292177,salmones/labels/train/Oct20_50_png.rf.ed5410750d4558a030ebc4aaa835c400.txt
650,11.851999,3.5020525,salmones/labels/train/Oct20_50_png.rf.ed5410750d4558a030ebc4aaa835c400.txt
651,12.61682,3.5876784,salmones/labels/train/Oct20_50_png.rf.ed5410750d4558a030ebc4aaa835c400.txt
652,7.940884,2.4659746,salmones/labels/train/Oct20_50_png.rf.ed5410750d4558a030ebc4aaa835c400.txt
653,5.937665,2.3600414,salmones/labels/train/Oct20_50_png.rf.ed5410750d4558a030ebc4aaa835c400.txt
654,9.2413435,2.884021,salmones/labels/train/Oct20_50_png.rf.ed5410750d4558a030ebc4aaa835c400.txt
655,8.767563,2.789763,salmones/labels/train/Oct20_50_png.rf.ed5410750d4558a030ebc4aaa835c400.txt
656,3.2465808,1.3658427,salmones/labels/train/Oct20_50_png.rf.ed5410750d4558a030ebc4aaa835c400.txt
657,8.689334,2.9227548,salmones/labels/train/Oct20_50_png.rf.ed5410750d4558a030ebc4aaa835c400.txt
658,6.7772713,2.4006395,salmones/labels/train/Oct20_50_png.rf.ed5410750d4558a030ebc4aaa835c400.txt
659,4.721477,2.239856,salmones/labels/train/Oct20_50_png.rf.ed5410750d4558a030ebc4aaa835c400.txt
660,9.809973,7.438461,salmones/labels/train/Oct20_50_png.rf.ed5410750d4558a030ebc4aaa835c400.txt
661,9.012729,2.3844268,salmones/labels/train/Oct20_50_png.rf.ed5410750d4558a030ebc4aaa835c400.txt
662,3.5504794,2.679303,salmones/labels/train/411_png_jpg.rf.616302f3fa8e8460431c15bef2e5b12d.txt
663,2.9581718,3.1216855,salmones/labels/train/411_png_jpg.rf.616302f3fa8e8460431c15bef2e5b12d.txt
664,4.487795,3.4738984,salmones/labels/train/411_png_jpg.rf.616302f3fa8e8460431c15bef2e5b12d.txt
665,3.793177,3.0541508,salmones/labels/train/411_png_jpg.rf.616302f3fa8e8460431c15bef2e5b12d.txt
666,4.7344284,3.9626586,salmones/labels/train/411_png_jpg.rf.616302f3fa8e8460431c15bef2e5b12d.txt
667,5.585299,3.2971072,salmones/labels/train/411_png_jpg.rf.616302f3fa8e8460431c15bef2e5b12d.txt
668,3.0543962,3.028398,salmones/labels/train/411_png_jpg.rf.616302f3fa8e8460431c15bef2e5b12d.txt
669,4.1753683,3.1008465,salmones/labels/train/411_png_jpg.rf.616302f3fa8e8460431c15bef2e5b12d.txt
670,2.4380875,2.6613517,salmones/labels/train/411_png_jpg.rf.616302f3fa8e8460431c15bef2e5b12d.txt
671,3.454395,2.3008428,salmones/labels/train/411_png_jpg.rf.616302f3fa8e8460431c15bef2e5b12d.txt
672,4.4819365,3.2022686,salmones/labels/train/411_png_jpg.rf.616302f3fa8e8460431c15bef2e5b12d.txt
673,3.6882524,2.2138731,salmones/labels/train/labeled-16_png.rf.960ddb23524dc0b1bb87f73629dc4405.txt
674,6.980011,3.5561295,salmones/labels/train/labeled-16_png.rf.960ddb23524dc0b1bb87f73629dc4405.txt
675,7.7442617,3.2429774,salmones/labels/train/labeled-16_png.rf.960ddb23524dc0b1bb87f73629dc4405.txt
676,2.493638,2.150462,salmones/labels/train/labeled-16_png.rf.960ddb23524dc0b1bb87f73629dc4405.txt
677,4.7981405,2.8394198,salmones/labels/train/labeled-16_png.rf.960ddb23524dc0b1bb87f73629dc4405.txt
678,6.316193,3.8471122,salmones/labels/train/labeled-16_png.rf.960ddb23524dc0b1bb87f73629dc4405.txt
679,4.827257,4.3272285,salmones/labels/train/labeled-16_png.rf.960ddb23524dc0b1bb87f73629dc4405.txt
680,9.271769,4.97158,salmones/labels/train/labeled-16_png.rf.960ddb23524dc0b1bb87f73629dc4405.txt
681,6.867226,3.1414719,salmones/labels/train/labeled-16_png.rf.960ddb23524dc0b1bb87f73629dc4405.txt
682,3.7537706,2.876963,salmones/labels/train/labeled-16_png.rf.960ddb23524dc0b1bb87f73629dc4405.txt
683,5.0985384,2.5580304,salmones/labels/train/labeled-16_png.rf.960ddb23524dc0b1bb87f73629dc4405.txt
684,1.5950023,1.3364636,salmones/labels/train/labeled-16_png.rf.960ddb23524dc0b1bb87f73629dc4405.txt
685,7.0562396,7.735432,salmones/labels/train/87_png.rf.133b97f63ac34bba8f37ad4bffa8353d.txt
686,8.546988,4.736119,salmones/labels/train/87_png.rf.133b97f63ac34bba8f37ad4bffa8353d.txt
687,4.9822783,7.040211,salmones/labels/train/87_png.rf.133b97f63ac34bba8f37ad4bffa8353d.txt
688,5.1930933,3.520709,salmones/labels/train/87_png.rf.133b97f63ac34bba8f37ad4bffa8353d.txt
689,4.3899016,5.0223923,salmones/labels/train/87_png.rf.133b97f63ac34bba8f37ad4bffa8353d.txt
690,9.8695135,3.8350656,salmones/labels/train/87_png.rf.133b97f63ac34bba8f37ad4bffa8353d.txt
691,4.8411803,4.499999,salmones/labels/train/87_png.rf.133b97f63ac34bba8f37ad4bffa8353d.txt
692,3.7178245,5.6348667,salmones/labels/train/87_png.rf.133b97f63ac34bba8f37ad4bffa8353d.txt
693,11.704137,7.1123037,salmones/labels/train/87_png.rf.133b97f63ac34bba8f37ad4bffa8353d.txt
694,8.784139,6.5112877,salmones/labels/train/87_png.rf.133b97f63ac34bba8f37ad4bffa8353d.txt
695,6.97933,6.4810033,salmones/labels/train/87_png.rf.133b97f63ac34bba8f37ad4bffa8353d.txt
696,3.8655307,5.431951,salmones/labels/train/87_png.rf.133b97f63ac34bba8f37ad4bffa8353d.txt
697,2.9826212,3.0252147,salmones/labels/train/Oct15_67_png.rf.d19c1f447ef2d7de61bd2c66b143b154.txt
698,3.1370668,3.264448,salmones/labels/train/418_png_jpg.rf.0f58fa34622110978c32dbdfc2e66e50.txt
699,6.0004244,3.4453597,salmones/labels/train/418_png_jpg.rf.0f58fa34622110978c32dbdfc2e66e50.txt
700,2.7994094,2.6097124,salmones/labels/train/418_png_jpg.rf.0f58fa34622110978c32dbdfc2e66e50.txt
701,3.3080432,3.187598,salmones/labels/train/418_png_jpg.rf.0f58fa34622110978c32dbdfc2e66e50.txt
702,4.826765,4.473504,salmones/labels/train/418_png_jpg.rf.0f58fa34622110978c32dbdfc2e66e50.txt
703,3.6044285,2.681211,salmones/labels/train/418_png_jpg.rf.0f58fa34622110978c32dbdfc2e66e50.txt
704,5.797241,3.524239,salmones/labels/train/418_png_jpg.rf.0f58fa34622110978c32dbdfc2e66e50.txt
705,5.1306996,2.8455222,salmones/labels/train/418_png_jpg.rf.0f58fa34622110978c32dbdfc2e66e50.txt
706,3.401173,1.9778019,salmones/labels/train/Oct6_29_png.rf.d740fdbe4e79d96c6eaab5f14bd6276b.txt
707,2.7812867,2.2141998,salmones/labels/train/Oct6_29_png.rf.d740fdbe4e79d96c6eaab5f14bd6276b.txt
708,2.4649487,2.009129,salmones/labels/train/Oct6_29_png.rf.d740fdbe4e79d96c6eaab5f14bd6276b.txt
709,6.305813,2.7673345,salmones/labels/train/Oct6_29_png.rf.d740fdbe4e79d96c6eaab5f14bd6276b.txt
710,3.6672769,2.0306602,salmones/labels/train/Oct6_29_png.rf.d740fdbe4e79d96c6eaab5f14bd6276b.txt
711,3.6032345,1.9769119,salmones/labels/train/Oct6_29_png.rf.d740fdbe4e79d96c6eaab5f14bd6276b.txt
712,5.2148485,2.8231075,salmones/labels/train/Oct15_45_png.rf.4d2743797519da43fc4f6988fa957847.txt
713,5.798979,3.236768,salmones/labels/train/Oct15_45_png.rf.4d2743797519da43fc4f6988fa957847.txt
714,8.775338,3.4601955,salmones/labels/train/Oct15_45_png.rf.4d2743797519da43fc4f6988fa957847.txt
715,13.119356,7.5357585,salmones/labels/train/Oct15_45_png.rf.4d2743797519da43fc4f6988fa957847.txt
716,5.717521,3.041314,salmones/labels/train/Oct6_53_png.rf.d54751e81bad95f76bc50e8648414e40.txt
717,14.454553,8.414619,salmones/labels/train/Oct6_53_png.rf.d54751e81bad95f76bc50e8648414e40.txt
718,8.168943,3.959828,salmones/labels/train/Oct6_53_png.rf.d54751e81bad95f76bc50e8648414e40.txt
719,1.394024,1.3663181,salmones/labels/train/Oct6_53_png.rf.d54751e81bad95f76bc50e8648414e40.txt
720,9.185547,3.5251431,salmones/labels/train/Oct6_53_png.rf.d54751e81bad95f76bc50e8648414e40.txt
721,7.968571,4.4561057,salmones/labels/train/Oct6_53_png.rf.d54751e81bad95f76bc50e8648414e40.txt
722,5.1929674,2.962712,salmones/labels/train/2024_png_jpg.rf.4261e44c07f57074da86abb820b3497b.txt
723,1.7130123,2.5205104,salmones/labels/train/2024_png_jpg.rf.4261e44c07f57074da86abb820b3497b.txt
724,2.859941,2.3377924,salmones/labels/train/2024_png_jpg.rf.4261e44c07f57074da86abb820b3497b.txt
725,6.031963,2.8464394,salmones/labels/train/2024_png_jpg.rf.4261e44c07f57074da86abb820b3497b.txt
726,4.4797816,3.2357516,salmones/labels/train/2024_png_jpg.rf.4261e44c07f57074da86abb820b3497b.txt
727,5.105222,3.3440802,salmones/labels/train/2024_png_jpg.rf.4261e44c07f57074da86abb820b3497b.txt
